ID,Year,Title,Conference,Authors,Abstract,DOI,Thumbtail,Keywords,,,
215,2012,Fabricating articulated characters from skinned meshes,ACM SIGGRAPH,"Moritz Bächer, Bernd Bickel, Doug L. James,  Hanspeter Pfister","Articulated deformable characters are widespread in computer animation. Unfortunately, we lack methods for their automatic fabrication using modern additive manufacturing (AM) technologies. We propose a method that takes a skinned mesh as input, then estimates a fabricatable single-material model that approximates the 3D kinematics of the corresponding virtual articulated character in a piecewise linear manner.  [...]",http://dl.acm.org/citation.cfm?id=2185543,http://hcie.csail.mit.edu/fabpub/img/articulatedcharacters.jpg,Fabrication; Additive Manufacturing; Animation; Articulated Solid Models,,,
216,2012,Physical Face Cloning,ACM SIGGRAPH,"Bernd Bickel, Peter Kaufmann, Mélina Skouras, Bernhard Thomaszewski, Derek Bradley, Thabo Beeler, Phil Jackson, Steve Marschner, Wojciech Matusik,  Markus Gross","We propose a complete process for designing, simulating, and fabricating synthetic skin for an animatronics character that mimics the face of a given subject and its expressions. The process starts with measuring the elastic properties of a material used to manufacture synthetic soft tissue. Given these measurements we use physics-based simulation to predict the behavior of a face when it is driven by the underlying robotic actuation.  [...]",http://dl.acm.org/citation.cfm?id=2185614,http://hcie.csail.mit.edu/fabpub/img/facecloning.jpg,Animatronics; Physics-Based Simulation; Computational Material Design; Facial Animation; Optimization,,,
217,2012,Position-correcting tools for 2D digital fabrication,ACM SIGGRAPH,"Alec Rivers, Ilan E. Moyer,  Frédo Dur","We propose a new approach to precise positioning of a tool that combines manual and automatic positioning: in our approach, the user coarsely positions a frame containing the tool in an approximation of the desired path, while the device tracks the frame's location and adjusts the position of the tool within the frame to correct the user's positioning error in real time. [...]",http://dl.acm.org/citation.cfm?id=2185584,http://hcie.csail.mit.edu/fabpub/img/positioncorrecting.jpg,Personal Digital Fabrication; Personalized Design; CAD; CAM,,,
218,2012,Laser cooking: a novel culinary technique for dry heating using a laser cutter and vision technology,CEA,"Kentaro Fukuchi, Kazuhiro Jo, Akifumi Tomiyama, Shunsuke Takao","We propose a novel cooking technology that uses a laser cutter as a dry-heating device. 	In general, dry-heat cooking heats the whole surface of an ingredient, while a laser cutter heats a small 	spot of the surface in a very short time. Our approach employs a computer-controlled laser cutter and a video 	image-processing technique to cook ingredients according to their shape and composition, allowing for new tastes, 	textures, decorations, and engraving unique identifiers to the ingredients. [...]",https://doi.org/10.1145/2390776.2390788,http://hcie.csail.mit.edu/fabpub/img/Fukuchi_CEA2012.jpg,Culinary Technology; Personal Fabrication,,,
219,2012,DressUp: a 3D interface for clothing design with a physical mannequin,ACM TEI,"Amy Wibowo, Daisuke Sakamoto, Jun Mitani,  Takeo Igarashi","This paper introduces DressUp, a computerized system for designing dresses with 	3D input using the form of the human body as a guide. It consists of a body-sized physical mannequin, 	a screen, and tangible prop tools for drawing in 3D on and around the mannequin. As the user draws, 	he/she modifies or creates pieces of digital cloth, 	which are displayed on a model of the mannequin on the screen.  [...]",http://dx.doi.org/10.1145/2148131.2148153,http://hcie.csail.mit.edu/fabpub/img/dressup_tei2012.jpg,Clothing Design; DIY; Craft; Tangible Interaction; 3D Drawing,,,
220,2011,Slices: a shape-proxy based on planar sections,ACM SIGGRAPH ASIA,"James McCrae, Karan Singh,  Niloy J. Mitra","We explore the use of planar sections, i.e., the contours of intersection of planes with a 3D object, for creating shape abstractions, motivated by their popularity in art and engineering. We first perform a user study to show that humans do define consistent and similar planar section proxies for common objects. Interestingly, we observe a strong correlation between user-defined planes and geometric features of objects. [...]",http://dl.acm.org/citation.cfm?id=2024202,http://hcie.csail.mit.edu/fabpub/img/slices_sga2011.jpg,Abstraction; Shape Proxy; Shape Perception,,,
221,2011,Sensitive Couture for Interactive Garment Editing and Modeling,ACM SIGGRAPH,"Nobuyuki Umetani, Danny M. Kaufman, Takeo Igarashi, Eitan Grinspun","We present a novel interactive tool for garment design that enables, for the first time, 	interactive bidirectional editing between 2D patterns and 3D high-fidelity simulated draped forms. 	This provides a continuous, interactive, and natural design modality in which 2D and 3D representations are 	simultaneously visible and seamlessly maintain correspondence. [...]",https://doi.org/10.1145/2010324.1964985,http://hcie.csail.mit.edu/fabpub/img/Nobuyuki_SG2011.jpg,Clothing Design; Interactive Edit; Simulation,,,
222,2011,Converting 3D furniture models to fabricatable parts and connectors,ACM SIGGRAPH,"Manfred Lau, Akira Ohgawara, Jun Mitani,  Takeo Igarashi","Although there is an abundance of 3D models available, most of them exist only in virtual simulation and are not immediately usable as physical objects in the real world. We solve the problem of taking as input a 3D model of a man-made object, and automatically generating the parts and connectors needed to build the corresponding physical object. We focus on furniture models, and we define formal grammars for IKEA cabinets and tables. We perform lexical analysis to identify the primitive parts of the 3D model. [...]",http://dl.acm.org/citation.cfm?id=1964980,http://hcie.csail.mit.edu/fabpub/img/connectors.png,3D Modeling; Procedural Modeling; Fabrication; Grammar; Assembly Instructions; Exploded View Illustrations,,,
223,2011,GOAL-BASED CAUSTICS,EUROGRAPHICS,"Marios Papas, Wojciech Jarosz, Wenzel Jakob, Szymon Rusinkiewicz, Wojciech Matusik, Tim Weyrich","We propose a novel system for designing and manufacturing surfaces that produce desired caustic images when illuminated by a light source. Our system is based on a nonnegative image decomposition using a set of possibly overlapping anisotropic Gaussian kernels. We utilize this decomposition to construct an array of continuous surface patches, each of which focuses light onto one of the Gaussian kernels, either through refraction or reflection.  [...]",http://onlinelibrary.wiley.com/doi/10.1111/j.1467-8659.2011.01876.x/abstract,http://hcie.csail.mit.edu/fabpub/img/Marios_CGF2011.jpg,Imaging; Caustics,,,
224,2011,Interactive fabrication: new interfaces for digital fabrication,ACM TEI,"Karl D.D. Willis, Cheng Xu, Kuan-Ju Wu, Golan Levin,  Mark D. Gross","We present a series of prototype devices that use real-time input to fabricate physical form: Interactive Fabrication. Our work maps out the problem space of real-time control for digital fabrication devices, and examines where alternative interfaces for digital fabrication are relevant. We conclude by reflecting upon the potential of interactive fabrication and outline a number of considerations for future research in this area.  [...]",http://dl.acm.org/citation.cfm?id=1935716,http://hcie.csail.mit.edu/fabpub/img/interactivefabrication.jpg,Interactive; Fabrication; Digital; Prototyping; Embodied; Interface; Real-Time; Tangible; Interaction; Creativity; Design,,,
225,2011,SketchChair: an all-in-one chair design system for end users,ACM TEI,"Greg Saul, Manfred Lau, Jun Mitani,  Takeo Igarashi","SketchChair is an application that allows novice users to control the entire process of designing and building their own chairs. Chairs are designed using a simple 2D sketch-based interface and design validation tools, and are then fabricated from sheet materials, cut by a laser cutter or CNC milling machine.   [...]",http://dl.acm.org/citation.cfm?id=1935717,http://hcie.csail.mit.edu/fabpub/img/sketchchair.jpg,User-Generated Design; Rapid Prototyping; User Interface; Sketch-Based modeling; Fabrication; Customization,,,
226,2010,CopyCAD: remixing physical objects with copy and paste from the real world,ACM UIST,"Sean Follmer, David Carr, Emily Lovell,  Hiroshi Ishii",This paper introduces a novel technique for integrating geometry from physical objects into computer aided design (CAD) software. We allow users to copy arbitrary real world object geometry into 2D CAD designs at scale through the use of a camera/projector system. [...],http://dx.doi.org/10.1145/1866218.1866230,http://hcie.csail.mit.edu/fabpub/img/copycad_uist2010.png,TUI; Fabrication; Design Tools; Prototyping,,,
227,2010,Design and Fabrication of Materials with Desired Deformation Behavior,ACM SIGGRAPH,"Bernd Bickel, Moritz Bächer, Miguel A. Otaduy, Hyunho Richard Lee, Hanspeter Pfister, Markus Gross,  Wojciech Matusik","This paper introduces a data-driven process for designing and fabricating materials with desired deformation behavior. Our process starts with measuring deformation properties of base materials. For each base material we acquire a set of example deformations, and we represent the material as a non-linear stress-strain relationship in a finite-element model.   [...]",http://dl.acm.org/citation.cfm?id=1778800,http://hcie.csail.mit.edu/fabpub/img/deformationbehavior.jpg,Fabrication; Deformable Objects; Goal-Based Material Design,,,
228,2010,Fabricating spatially-varying subsurface scattering,ACM SIGGRAPH,"Yue Dong, Jiaping Wang, Fabio Pellacini, Xin Tong,  Baining Guo","In this paper, we present a complete solution for fabricating a material volume with a desired surface BSSRDF. We stack layers from a fixed set of manufacturing materials whose thickness is varied spatially to reproduce the heterogeneity of the input BSSRDF.   [...]",http://dl.acm.org/citation.cfm?id=1778799,http://hcie.csail.mit.edu/fabpub/img/surfacescattering.jpg,Scattering; BSSRDF; 3D Printing; Material; Fabrication,,,
229,2010,Physical Reproduction of Materials with Specified Subsurface Scattering,ACM SIGGRAPH,"Milos Hasan, Martin Fuchs, Wojciech Matusik, Hanspeter Pfister,  Szymon Rusinkiewicz","We describe a mathematical model that predicts the profiles of different stackings of base materials, at arbitrary thicknesses. In an inverse process, we can then specify a desired reflection profile and compute a layered composite material that best approximates it. Our algorithm efficiently searches the space of possible combinations of base materials, pruning unsatisfactory states imposed by physical constraints. We validate our process by producing both homogeneous and heterogeneous composites fabricated using a multi-material 3D printer. [...]",http://dl.acm.org/citation.cfm?id=1778798,http://hcie.csail.mit.edu/fabpub/img/milos.jpg,Fabrication; Translucency; BSSRDF; Scattering,,,
